pathway	E1	E2	E3	E4	E5	NS1	NS2	NS3	NS4	NS5	NS6	QS1	QS2	QS3	QS4	QS5	QS6	QS7	QS8	S1	S10	S11	S12	S13	S14	S2	S3	S4	S5	S6	S7	S8	S9
PWY-6270	5405.870707535662	1685.4482292211874	3436.30228184211	3719.1599368366406	4287.680214699693	9852.871456613642	13708.035671086329	8006.340515337309	6622.044177498254	11321.506064972958	5368.627977361616	15785.430339361299	9613.76488218435	11955.811207808401	8293.350010364034	3415.834825774897	4190.61731678847	7924.812291756095	4552.658001691077	5248.73471835546	3505.4618785038074	3490.8986318487996	4592.714570225827	3496.8344556369707	3189.646772149805	4833.752387492704	1442.269873107941	5170.699866887142	4806.277913916196	2614.055826149327	4365.970676599411	2644.4868638547873	2738.0620870447788
PWY-6277	12056.645430990739	10796.111774742449	5874.074262294562	6432.629485665926	8364.09849767769	18361.35625028398	23173.765765026128	16873.12322474723	11274.709151398765	19838.630231141226	10587.573260159254	26872.764731130694	19041.46666449559	20670.542629143474	14034.36695388298	6285.69604493725	7990.16002055543	14599.433074482886	10047.169291996937	8811.941361697096	5738.044044314505	9144.050424830788	7718.926498321065	5884.209002066985	13008.497155996776	8319.816888161462	2681.416148918035	8442.637604301402	7961.547648858383	11486.620676655353	7150.444495364494	4821.588518689634	4606.223275097733
PWY-6292	1673.3874574716644	407.5192408249545	1291.2544360888446	1191.291256565207	1025.3172844532305	2244.7988950506697	4485.07631399554	2337.8055625818643	1498.8418667020535	2323.196890405869	1104.9456005215322	4468.465629792929	3598.0780878746623	4912.045402629446	738.5224111112163	712.4267785528998	1393.3087499660014	3543.820186155032	558.8753929792114	1242.836830660928	1796.8384781747097	988.1421329879804	2090.642584225795	1009.3475330888285	1109.345425966958	1503.4754577378353	161.9578675987882	893.6701369920237	2522.0584624429302	1024.0948843738026	1099.5612386979099	1342.8069827109764	636.8862413024945
PWY-6293	443.80753120448577	60.93237233776671	89.21758236660165	392.3320612920878	54.517953880259	0.0	37.45028283834301	39.88578747613002	183.9094581183867	0.0	2.4992635138224015	136.64170601540275	388.7521092573131	76.34390008300682	0.0	0.0	0.0	14.359847517759164	135.32773252082154	87.72625429520944	111.11067543333522	457.40017149992576	251.03901327726513	41.63823370153649	9.164904299752955	66.09859926235978	14.936277456088225	121.17176291127565	610.9291746781548	90.49578925548015	413.4262078938512	22.415696287000653	247.73135828646463
PWY-6305	1503.451847663314	245.5995632406638	249.84982989346918	602.6503574165315	782.5782947563495	1289.511616505659	1432.6376530348246	511.1593592071223	196.15460189523634	1104.2342912797326	348.9046777211836	1881.2093011823813	1047.1977305453731	1180.0379322474116	670.7401491529462	877.9823443960181	550.7555467237709	705.5963591995107	1057.1423730986942	441.6504366367819	601.9322637027661	467.4551173022249	388.7115265953061	280.2634359160753	1000.5107744043223	627.8381130261748	118.04719051154116	537.9462748204952	1374.92375005827	492.26653602212383	385.44375744619134	417.7815458912516	264.35762637374705
PWY-6307	40.915501969384536	0.0	18.65416176622343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.33522985751806	0.0	0.0	0.0	0.0	0.0	0.0	4.69303647545699	0.0	8.249322578016256	11.36430812646482	0.0	0.0	0.0	0.0	21.359669145666505	0.0	0.0	131.0577075868671	0.0	0.0	22.321050759337805	5.380128455926746
PWY-6313	1056.3726468849438	10.798668885191347	40.2326168308777	54.8380393044552	102.30799176466482	336.9556048834628	287.17504796590765	831.5669151112671	35.81046247156937	1075.2209640351512	103.47851335656215	366.2743408581768	1904.8679305299318	450.12020851762924	67.2192844785828	161.44107658061347	382.50544662309363	868.6953289437106	113.30109049755467	142.69533390934947	14.969354208669355	28.37735500816355	15.887370452433705	26.308748068006178	408.1464646464646	151.22701119724377	9.714285714285715	32.295825613079025	397.3349321578908	83.37879134496234	20.709135843515362	29.003477333333333	34.717699222475936
PWY-6317	9351.99641642996	11368.046384897441	3668.126682130208	3493.7783651002555	5923.482446622474	13569.148123853936	13365.05947744556	9612.968525660279	4358.352256473153	12338.249500541277	6226.549047284121	15504.771778975999	11184.981427767987	12230.362482827077	8528.434783974066	4285.2534424296555	4098.712193716615	8579.297882443605	7085.807789099251	5049.900620547949	3388.293742312049	7548.697286300184	3963.5933173579115	2759.4375861923377	12235.207108438517	3500.4076835946007	915.2372305655318	4138.638635848779	3936.3261662341692	11233.949792736279	3533.67320331456	1931.3485535295845	2907.7107357417235
PWY-6328	43.96249658682937	0.0	1.8392313979041424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.949453718687153	0.0	9.284455107603375	14.568476409067245	6.824377337877164	5.835724443642126	3.6639035418236627	15.992197025115829	8.41918900161098	0.0	6.661659218086904	153.192219763246	10.330235751445645	17.79507819469067	7.301742189013928	5.832954669398952
PWY-6338	14.183888633418334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6339	7.827950395608315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.472314764681062	0.0	0.0	0.0	0.0
PWY-6344	1511.8373392459278	69.89167635758729	0.0	55.38972482291618	23.430306413903395	180.2584713497194	111.3942348539191	454.0369534832345	36.74859030698138	23.9292264278183	166.31299106524935	531.8189962496475	2428.2386676185106	749.2220285419984	240.39444948687904	0.0	344.3571280825591	223.096071980488	332.665016038171	35.08667428005384	132.10468046742002	88.47094785657211	51.40882421749765	15.907066916819344	44.919613926218865	153.42941606815143	4.513758798430736	0.0	295.9982618584705	27.809325837432596	42.20854548238462	11.566114933027455	15.517135459830092
PWY-6349	186.61082120443257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6350	174.80413134414556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6353	1849.740593217403	328.84909835910014	1073.9060610989663	1498.6090731853997	1966.9643742996773	21.522114852021478	361.39212443299823	269.3772889497063	393.4424091919682	134.12338951444306	159.03361689259063	527.112973932585	188.97437250608175	407.9463927698297	152.40091353239558	82.81097135718127	59.78389114733734	866.8506331488151	43.460559612747296	804.6695297362223	793.6913992242402	500.9014121412285	1317.8206127948854	590.6947127898703	534.9113343417259	630.1511988889118	93.66528279611462	289.460877894622	1975.9779703199238	496.21162528429113	719.818774192154	426.93959897201063	662.7416991410647
PWY-6383	1809.9245795653512	210.10573724570668	836.9481091034409	620.2759070379063	1325.0768921368533	1977.0662822856916	5680.759401845836	7417.542211218339	397.40212851762584	5317.96446886816	4409.322334807879	7650.142432058486	7854.728099003965	5876.948478003281	3950.9769175827196	1195.6718716133548	3234.3388435081206	5037.8789374001135	4050.4950148528233	450.7118354952515	209.49548224594636	714.1816675012055	912.8857228344775	393.24175120647743	1926.3265313512527	978.6936028428175	30.472439022656115	214.1493222810051	780.6848544285198	219.8424875522332	318.74891796951454	145.30375742107609	221.03859362803894
PWY-6385	12623.392315990915	12860.036225592336	6541.0619623353705	6805.622146193077	8624.450592705356	19808.66727777768	20550.940085465987	10831.746794870449	12218.330361754748	17347.354023534415	7031.120009621404	22159.447472379063	12431.680571215327	17681.875674724248	11715.336856108253	6310.222072554615	5273.318544360169	11423.751588732624	7536.854082949032	9977.515645153746	6524.60427142044	10244.267858544214	8300.408247763018	6307.460158844165	14036.6955600469	8446.527630907261	2884.5196823534675	9331.356875179987	8312.239505136715	13967.750162767503	7738.142003913921	5212.470078785474	5107.361136830875
PWY-6386	11570.736993661032	11746.28432291178	6188.785742341596	6515.218846858698	8018.81323988384	18000.480396401807	19461.046327247175	10596.155499814166	11515.773599584682	16098.578153023203	6877.489821542421	21174.16749320421	12136.602488889546	16655.302404320788	11090.140230449531	5795.242696826635	5195.444831091536	10820.241327423768	7112.762452436881	9266.630991800104	6145.629048412023	9430.688054099348	7818.608644508087	5922.861301130267	12760.78129949214	7931.72939629208	2704.7609552849044	8709.5466092324	7801.485282881088	12807.317811623056	7266.500175972113	4949.520336364971	4750.14927262623
PWY-6387	12011.59482702427	12265.10566829872	6297.747660032095	6565.958090524345	8246.519254875582	18841.833840698713	19550.567220015655	10611.040044551228	11641.352472681026	16537.045653065325	6939.199261808063	21236.586539562228	12216.555831195657	16856.206169985533	11205.909947465609	5993.499377524758	5170.613212751427	10940.849339129123	7295.340288699037	9503.774355716372	6241.646256054975	9763.931114984845	7934.644252587892	6014.729923631106	13323.710703000845	8036.650388206528	2740.7636616745017	8892.00866889639	7928.823153549121	13312.466921258396	7384.80590522672	4986.743933126823	4873.625039328236
PWY-6396	881.4700293353156	600.3872169571657	962.1829432372955	236.51503085749556	1283.568942612193	2819.249996127693	112.99668251370989	502.43538697805513	332.6365347877848	1332.7549499815955	33.75425328817293	642.8791470132295	89.23493927177607	1399.7164974730406	320.4079678322487	381.2664058452064	35.70129706966362	362.08561030203936	84.02153902028535	938.9190521162913	401.68011368618676	398.09655931990386	239.2328165122118	359.4878115382766	642.0556361580201	511.17006785962246	61.00375793702217	242.42457001296697	311.1831984318645	270.60294603012306	148.1025289900736	193.988715512516	385.6059767178458
PWY-6397	63.52767295148677	0.0	18.162369769209647	14.32952501661936	51.40036812521616	8.818601866231203	2289.7061562001636	5395.390224093863	208.9637384567623	458.2817638560508	1068.0026313552041	1779.621293586942	2507.441998379913	2349.387189722539	140.5281346523957	214.6863615158935	2114.5320023158806	2323.494770157375	241.58266781222665	89.08662500114134	10.393821593247626	5.790436054324989	40.728448046185434	7.314252051936456	317.5343499249602	174.00990985682165	2.617268787764986	2.9440403340916554	137.3203380522888	2.0935607951341693	13.41855285333203	11.477719554787782	5.925999800528011
PWY-6404	245.14075762098463	0.0	71.24453833218854	56.4221618727717	198.50160781510718	35.195108038154665	6439.795950108834	8422.251019353658	712.7712730796056	1673.3770341237987	2897.6707683907866	5510.283775517684	5979.696578752384	6305.321987266949	539.047506934201	734.3042857126637	3756.7154813609613	5519.513572061526	870.5897907263382	330.10484687094527	40.837431004332316	23.02952776953295	158.12029544424232	29.01138483975719	1040.2262511738534	629.6794711545402	10.241432604140714	11.725300207800204	499.6988881579183	8.341308182402233	52.811537961127556	44.78444444352283	23.44962904592338
PWY-6421	122.61743423373771	0.0	0.0	0.0	37.648418966199465	0.0	2.997291593860214	17.96082626274952	0.0	0.0	0.0	0.0	0.0	0.0	14.199216529850343	0.0	0.0	0.0	0.0	0.0	4.838896952104499	0.0	0.0	0.0	0.0	8.81770818241352	0.0	0.0	140.40202957452362	0.0	0.0	0.0	0.0
PWY-6435	364.98521550272966	0.0	13.35367624506611	17.872589426556736	25.903857566765577	0.0	89.19858563044967	79.23554706163402	28.151546473721876	47.869442881260554	1.9153365718251212	11.16921868865332	2.665610770144526	60.70302188442637	0.0	26.418314904220527	0.0	388.0585366836105	0.0	145.9949279259871	136.92780295779824	50.132302630621005	78.89909828646866	51.601810291964135	45.41448437782192	132.15977700548453	28.0	201.16655916346	989.8439704296676	72.0945446360574	155.06473568628314	93.04504226726802	31.70035572115712
PWY-6467	3700.8699999999994	791.56	2708.51	3483.83	2602.36	8114.84	11661.669999999998	1271.9999999999998	8841.43	8485.59	1316.2	12016.71	2448.0	8443.42	6390.389999999999	2555.9600000000005	1195.4000000000003	3922.2800000000007	958.0800000000002	4790.43	3038.8799999999997	2366.4200000000005	4056.3099999999995	3674.55	1484.52	5391.670000000001	2182.42	5583.810000000001	4635.55	1973.4999999999998	4506.349999999999	3628.35	2223.23
PWY-6470	10674.692585502797	12325.202722077596	5163.683967806117	3993.396877049487	7243.697982523877	16977.83374017238	10014.943446361149	6695.801603022938	5347.3759307200735	9898.399957934786	4671.9069721351525	9902.430830788544	7395.817708939075	9216.322119846334	5611.975530897429	4826.9362367760405	2584.9581253429906	6854.386493257557	5852.603183278614	7709.281848111254	4939.714696202185	9124.304616805488	5640.02973520153	4131.109491644172	13078.082505661736	4659.314018252538	1412.9453826663198	6414.897644631163	4870.811208267176	13058.128162616285	5141.999769973099	2535.1538936025604	3967.6558685376444
PWY-6471	2528.3208487196453	772.1545711518748	2075.0283750076096	1661.527158196042	2954.924605814565	3913.4788489191315	7742.287362475112	2903.5368817157278	30.28369504786191	8998.126661348557	3901.414773915681	7946.858032959944	6328.375416671748	7437.234642666916	4785.421459461467	1947.1557312605703	2074.020555246635	4926.245099084158	5539.916959698718	526.9428595946431	603.7296827677559	1928.2302449117924	2403.1532709432445	1009.6512723805386	2411.21110115906	1552.8077876121376	46.96553293523267	653.7264389581161	1359.0552500685403	287.7699778486134	865.7163845719417	365.63258851539445	424.63870775393565
PWY-6478	139.52299755040715	195.30123454310348	470.10322135085676	909.7574171668273	1147.9582462142587	1803.3294187492877	152.0168482025477	141.4038245765897	233.40991649767355	1311.255592886609	60.940259815224906	316.2953952549757	163.81910920161133	455.94819683572206	281.5609628055678	330.3844783959434	269.6192019210107	407.3401760549462	163.94840404502193	267.8561984727861	488.25969207263716	223.20905744746298	758.446230270704	303.64372991067063	558.3291066091633	298.451893231608	75.6933748012456	94.1631561571874	1168.2504410712295	203.5584409005467	258.9148280036216	110.16979532347742	397.03588581353813
PWY-6486	18.962302981772666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6501	65.55980422222699	0.0	0.0	0.7874976998633915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1103327495621715	0.0	0.0	0.0	0.0	0.0	0.0	7.691135045567523	0.0	0.0	0.0	245.59090582730602	0.0	0.0	0.0	0.0
PWY-6505	66.24153545732341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.557575348915043	0.0	0.0	0.0	0.0	0.0	0.0	24.947829737717022	0.0	0.0	0.0	0.0
PWY-6527	5332.004783007903	6405.280581843567	2131.7524023087344	2099.578593098216	3241.836610283212	9593.396639116048	6411.867681610703	4895.204537889617	2595.9681755799133	7030.072333484846	4924.618011271562	8436.61906808714	8971.271326714796	7161.03009079264	4458.393637173574	2248.626123774923	2453.5781260643666	5196.5768304833655	6242.073179158291	2750.235524062448	1999.2272542919961	5047.807263833287	2416.5796513852997	1571.4513223774127	9197.55423161116	1911.4562291979357	457.5664126192376	1911.5141312579203	2339.1706428996154	6685.864754681972	1767.2299969739588	1216.5925433246996	1891.2648981232967
PWY-6531	381.83729618068816	0.0	101.85455100073354	118.28991460356407	138.4739073932013	84.88348525772373	90.70603883509717	268.999274873086	0.0	14.974363041750452	182.67479522476918	381.1532350577877	399.3701404677629	490.98012230666643	144.0048034796643	5.320725249366115	504.2615638128928	211.65520712491153	168.26968586123837	2.636287813514577	3.318455281270098	2.781541435544188	8.706514265012261	17.894255699266274	180.73600039895658	235.0915910081171	0.0	1.3327405313527614	69.29673021891084	21.72857216620151	28.448719354923128	0.0	1.3276606174251813
PWY-6562	386.6885256478258	0.0	24.063090807490816	95.79501980480738	169.01635040998633	0.0	50.25801850697761	17.03348456039825	0.0	0.0	0.0	19.86304743963773	22.407696424781946	87.34121429727854	0.0	0.0	0.0	153.1402954535175	0.0	96.66446772124752	184.2270499108416	68.01467464056442	76.65274385668546	82.24183103647033	57.49295685477481	125.38157824678979	54.493080147956846	345.87818004435627	642.1405915753634	105.19426091312425	191.52272518931116	109.89650108543775	54.250819590004745
PWY-6565	151.8287729919672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.25565410368949	0.0	0.0	0.0	0.0	41.59377835755792	0.0	0.0	0.0	0.0	0.0	0.0	22.308821448466176	0.0	0.0	0.0	100.283662302989	0.0	0.0	0.0	0.0
PWY-6588	77.71189917754869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9970837118954672	0.0	0.0	0.0	0.0	3.9892328855611363	0.0	1.9973678543987519	0.0	0.0	3.491824894250151	0.0	0.998676166140712	2.989065084565007	0.0	0.0	176.98863983202062	0.0	0.0	2.9915424862415914	2.990172270204978
PWY-6595	1198.0694240084333	230.65686122896162	641.1660287507549	702.8815634828832	1147.9561121340673	14.79850777417725	284.5720592826402	203.0235585784261	242.47177027063663	99.6133593362831	127.41646982146901	413.2685040412738	136.3863795384169	313.08387866417684	106.38573551603638	60.19859549402386	39.427142669931314	596.0473790480894	33.40754334344675	538.1362656739152	505.54117622490514	323.1951930612368	597.0771032430137	359.0505517863489	358.3135956492291	412.4339194516927	53.36693185670328	187.8499212211949	1246.5399664720737	286.1555246926722	349.64663054934397	244.61167031858994	435.3772553671874
PWY-6606	1597.593524244097	345.2857277262495	937.0112814323289	1102.201776520098	1306.7596845718213	33.00485986274815	944.9419574848254	235.5322150132572	405.05261911171306	224.81590414332055	549.1528731479358	1239.0223112106246	140.5706054215949	520.7631949105045	111.67088724280303	68.58206038277527	65.45679752944162	882.9569848668255	66.05106574469916	589.438838078671	616.1138791967519	373.594562102331	804.328444184845	424.6201863288132	427.9900293873017	522.0105966148659	81.46489291612662	262.0672695672703	1358.0706060344285	388.0169768918738	434.46689806744257	326.9820222385422	545.6285143872067
PWY-6607	1597.5935242440971	208.38489160644545	572.8891107317501	710.9194419418291	1193.9835341326102	12.030037609797922	212.0899044060764	189.12993190252058	213.11880367433665	79.16015581966167	92.15721932642498	312.0603765708231	140.5706054215949	261.91624796759567	111.67088724280303	57.320655734192755	65.45679752944162	882.9569848668257	26.84458179135722	589.438838078671	514.4988297325693	373.594562102331	632.2768884973062	424.6201863288133	427.99002938730183	522.0105966148659	81.46489291612662	176.29702456634044	1358.0706060344285	279.31757099720977	379.92271591200586	231.98142197388407	545.6285143872067
PWY-6608	1017.8522601075707	190.8258229282048	669.6613314930446	1102.201776520098	1245.3010282953776	11.237806943682418	194.86322428521805	135.9970200277806	233.601231023498	70.33534656931967	85.82012798577163	284.35015650824505	91.80048419037249	212.46655517939934	74.17839555940168	41.56549221500863	26.340610055797374	412.5273625161161	22.457646137740454	459.37250483454176	498.95929173181867	263.49229480763364	804.328444184845	339.2472420106619	272.37981208407456	329.4907814993201	48.63784043987532	159.0419111862073	1321.0701697776365	276.38364652772066	434.46689806744257	265.7569127712518	398.775506854838
PWY-6609	13875.512321310058	19654.575753833902	5862.468947016445	5278.873481212138	8620.50367765958	18149.59644436844	10282.306668242856	8312.484837846085	5093.452606580628	9730.539892515066	5665.786438603955	10562.24788417269	11603.686575857057	10625.284620652204	5586.278035733978	5243.943865452028	3626.3868394666515	7906.497623860999	7540.57349278583	8487.19020767852	5594.750374474401	12367.687237832268	6488.551039339293	4024.550158128378	19320.124200258288	4391.396478959375	1197.1631124122837	6125.208982831722	5620.474956210634	19957.93448806612	5200.346188733695	2727.1963126948112	4441.332944130759
PWY-6612	11403.151667419277	11940.268256021549	5555.953524500528	5082.90844386847	7048.375763865057	19871.626264589406	19060.383944362813	10768.167139833527	10941.897854545925	15768.276328267915	5919.332555696764	19377.32304894923	11229.288323079614	16100.697800167805	10080.243301073944	5826.7846383076785	4921.600662926003	10821.863045208469	6084.688956888318	9461.924061542035	5841.801408112393	9499.124905092116	7582.123803671134	5804.460836584816	13120.141498779858	7919.3514892094345	2749.3065587047713	8772.33006857017	7404.372757348848	12724.168099995157	7122.799273892578	4764.935311661134	4575.398969456654
PWY-6628	11026.396228831385	11263.223636422685	6162.100687291952	6537.235796344959	8130.322197074111	18157.626252637998	19705.969870998637	10710.53762262752	10976.212030820378	16047.352017421685	6301.467984731131	21019.138666045874	11969.327529001532	16555.031595442255	10841.195180793087	5707.556102757531	5265.194181189917	10875.736400414818	6644.037138399399	8894.749929084139	6020.1669829093635	9080.637683639998	7719.561056104662	5894.6860178210545	12458.998754887467	8000.124848206726	2765.384619766413	8681.023672818195	7810.2666758267715	11834.809036472656	7314.634635519745	4899.513244293634	4707.760694279754
PWY-6630	10929.647018922165	11225.069112576066	6141.548427002808	6531.478635453581	8113.448395394817	18103.442948315234	19702.333598347162	10679.117751027665	10973.466350649818	16047.352017421685	6298.097774213962	20993.09383065972	11946.55616520993	16488.905223621616	10840.708216760802	5707.2515782311675	5237.4790465711985	10843.085955581037	6621.550598120272	8853.204896833855	5979.1531819448455	9054.408398296539	7708.334189654443	5888.066529528319	12444.489898985787	7973.750773062563	2769.1957020787436	8684.250355539161	7810.323421914937	11820.33264055591	7308.4839708616155	4884.279956165356	4691.750952712158
PWY-6641	101.72288716112864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.96037871144363	0.0	4.7707215638849485	0.0	1.9428443050923248	0.0	0.0	0.0	3.718110053001733	0.0	1.7616794319671234	73.6160239467503	0.0	0.0	2.7378526822190468	0.0
PWY-6654	264.58458913824853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.643593254293693	0.0	0.0	0.0	0.0
PWY-6672	50.653966429826404	0.0	13.044923159335141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.085174631661015	0.0	44.09720663053251	15.348929702512871	27.486994523941224	26.644284194511492	26.679072892763426	0.0	45.882553296208386	0.0	32.80090222452873	181.16379275652832	49.5658047457016	10.698347633996866	38.198618885914385	22.526090318335115
PWY-6676	34.895669988218636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.979233911949139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.294306514101315	0.0	0.0	0.0	0.0
PWY-6690	50.39747004168852	0.0	1.6559999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3946794664849165	0.0	9.2381645363962	3.5163056117290195	10.804588100686502	6.326625507442489	3.889114160948222	0.0	9.653640227352955	0.0	6.948529411764706	36.874546243893256	10.870509170086256	3.5139390340459227	7.15087603641305	5.985584890333062
PWY-6700	9782.66999559391	10665.477079198898	5175.285919942057	5676.450481501086	6609.924145329333	16092.652958395154	14714.721004047125	3989.612155042349	10916.137012865645	11482.590514984431	2520.047293547967	14118.295809821235	4588.724609619312	11768.699894593881	7350.903247123636	4775.171105678965	2287.0919876289186	6566.3616341687975	3137.2135235428304	8573.745789751525	5591.11332993699	8314.985748150688	6805.619133338168	5424.043469884354	10744.73602461812	7092.330028196467	2627.677125517884	8229.466153287241	7156.501626555878	11669.601755324265	6740.370507932859	4695.424042919985	4379.3535123637
PWY-6703	8364.015395027944	9783.688640236316	4684.360798967939	5245.807438084123	5509.737825877971	9814.870729647371	13367.127609675746	2121.0152686452752	9366.679865451093	10114.677286577837	1727.7307349456478	14093.318728957925	3914.7337321646596	10187.555816664566	7465.515212331698	4455.400741640122	1535.8465441507706	4956.537768238251	2055.120697683397	7481.418720332205	5010.357544228136	7941.591417681095	6413.8807503073185	5169.542069716202	10200.58678562422	6512.680086517382	2506.236546160019	7980.214522322659	6317.774008702826	10734.043129899153	6631.989277021725	4375.154808212018	3756.9531966688114
PWY-6731	7668.232832594432	10302.20027134862	3102.223845987985	3383.3557856724196	5068.661843050319	11465.77797547784	4518.497945422125	3514.2098931142855	3543.4486706222324	4641.491938793393	1755.3765305357044	3374.3805884735348	2809.7356235106895	4904.5127287822115	1720.4263452560906	3116.3695523554707	1389.1182728576641	3714.8201247647658	3457.907789509403	5316.409657421858	3458.510307443431	7295.543801201857	4300.1947305070635	2699.0925390802454	10317.884157838082	2728.8294113828397	805.4845454835014	3942.98419622319	3815.460725679694	10460.261856800655	3667.564942941874	1539.9906203378005	3171.0436519365194
PWY-6748	2475.4011632304246	336.596138012105	1341.0926509787905	1314.9656603273693	1537.102036699012	7455.5919001621805	13902.157662191958	2067.6068556976406	8244.241824948427	10260.797055089253	1434.2247215459352	13971.070193844489	3862.5439143854915	9949.721351191381	7595.25946073988	2841.8913794607965	934.8413559743788	5018.554361414034	1293.81469820906	3386.3830814651988	1895.7516996209747	1640.3209748447891	3230.758749459749	3080.4428637779906	1673.3432289304164	4033.608395099475	795.1063086627975	4917.93388234996	3132.2852131670406	1450.671747227469	3829.4621150577636	2686.583746782911	1499.4528085105878
PWY-6749	37.93203613956363	0.0	0.0	0.0	0.0	0.0	35.9644661956837	0.0	0.0	11.995236937265812	0.0	51.93132173117064	4.659007235083762	0.0	0.0	73.49810963944434	13.978995490550018	7.996772595555716	152.0904391125324	0.0	0.0	0.0	0.0	0.0	10.655120252131812	95.39188005061816	0.0	0.0	305.37512024276805	0.0	0.0	0.0	0.0
PWY-6803	4378.596949018049	684.1386641066467	1779.6571381256304	1867.7419743377907	1888.082109290328	10531.081464456809	16802.685968104306	2172.706498224488	11187.88902786482	12311.49709947015	1554.767716712783	17786.917574886404	4198.702281889539	12369.686040503952	9904.088765885072	3582.5589691433875	1462.8135028549746	5897.713358885305	1567.2197413244073	5933.53063633866	2610.827022312024	2744.347930514439	4657.908409173375	4439.840344300594	1708.5458159080215	6949.036041289541	2698.690960725289	7013.741349076007	5459.79787051097	2009.661081886165	5416.646695338003	3851.0385034633555	2673.680532891303
PWY-6808	13.320435909024118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6823	3446.9966914920183	629.3589247727713	2772.621000910758	3710.435356436265	3587.7323950698333	3649.956701298769	7387.51728015452	7950.813430650638	1764.4500818985132	7618.888105905837	4565.1363592061325	10186.60009606235	8494.702384119442	7523.791608222463	4927.717595932516	1671.5517822843217	4160.844332072968	5849.741014040797	3763.929160125464	1938.3491079957698	2327.390366333349	1610.178885100018	2806.314833759062	1655.0171792032488	2266.4637508626643	2539.8218016594747	680.9166186635945	1451.5067618121782	3375.193427587017	1308.7070095843944	2045.7373287307764	1547.9470049948886	1297.3614043911173
