function	Stewart.CO10spitDNA.Project12.Integrated	Stewart.CO10stoolDNA.Project12.Integrated	Stewart.CO10swabDNA.Project12.Integrated	Stewart.CO1spitDNA.Project10	Stewart.CO1stoolDNA.Project10	Stewart.CO1swabDNA.Project10	Stewart.CO2spitDNA.Project10	Stewart.CO2stoolDNA.Project10	Stewart.CO2swabDNA.Project10	Stewart.CO3spitDNA.Project10	Stewart.CO3stoolDNA.Project10	Stewart.CO3swabDNA.Project10	Stewart.CO4spitDNA.Project10	Stewart.CO4stoolDNA.Project10	Stewart.CO4swabDNA.Project10	Stewart.CO5spitDNA.Project10	Stewart.CO5stoolDNA.Project10	Stewart.CO5swabDNA.Project10	Stewart.CO6spitDNA.Project10	Stewart.CO6stoolDNA.Project10	Stewart.CO6swabDNA.Project10	Stewart.CO7spitDNA.Project10	Stewart.CO7stoolDNA.Project10	Stewart.CO7swabDNA.Project10	Stewart.CO8spitDNA.Project10	Stewart.CO8stoolDNA.Project10	Stewart.CO8swabDNA.Project10	Stewart.CO9spitDNA.Project10	Stewart.CO9stoolDNA.Project10	Stewart.CO9swabDNA.Project10	Stewart.EC10spitDNA.Project12.Integrated	Stewart.EC10stoolDNA.Project12.Integrated	Stewart.EC10swabDNA.Project12.Integrated	Stewart.EC11spitDNA.Project12.Integrated	Stewart.EC11stoolDNA.Project12.Integrated	Stewart.EC11swabDNA.Project12.Integrated	Stewart.EC1spitDNA.Pool264	Stewart.EC1stoolDNA.Pool264	Stewart.EC1swabDNA.Pool264	Stewart.EC2spitDNA.Pool264	Stewart.EC2stoolDNA.Pool264	Stewart.EC2swabDNA.Pool264	Stewart.EC3spitDNA.Pool264	Stewart.EC3stoolDNA.Pool264	Stewart.EC3swabDNA.Pool264	Stewart.EC4spitDNA.Pool264	Stewart.EC4stoolDNA.Pool264	Stewart.EC4swabDNA.Pool264	Stewart.EC6spitDNA.Pool264	Stewart.EC6stoolDNA.Pool264	Stewart.EC6swabDNA.Pool264	Stewart.EC7spitDNA.Project10	Stewart.EC7stoolDNA.Project10	Stewart.EC7swabDNA.Project10	Stewart.EC8spitDNA.Project10	Stewart.EC8stoolDNA.Project10	Stewart.EC8swabDNA.Project10	Stewart.EC9spitDNA.Project10	Stewart.EC9stoolDNA.Project10	Stewart.EC9swabDNA.Project10	Stewart.TS10spitDNA.Project12.Integrated	Stewart.TS10stoolDNA.Project12.Integrated	Stewart.TS10swabDNA.Project12.Integrated	Stewart.TS11spitDNA.Project12.Integrated	Stewart.TS11stoolDNA.Project12.Integrated	Stewart.TS11swabDNA.Project12.Integrated	Stewart.TS12spitDNA.Project12.Integrated	Stewart.TS12stoolDNA.Project12.Integrated	Stewart.TS12swabDNA.Project12.Integrated	Stewart.TS1spitDNA.Pool264	Stewart.TS1stoolDNA.Pool264	Stewart.TS1swabDNA.Pool264	Stewart.TS2spitDNA.Pool264	Stewart.TS2stoolDNA.Pool264	Stewart.TS2swabDNA.Pool264	Stewart.TS3spitDNA.Pool264	Stewart.TS3stoolDNA.Pool264	Stewart.TS3swabDNA.Pool264	Stewart.TS4spitDNA.Pool264	Stewart.TS4stoolDNA.Pool264	Stewart.TS4swabDNA.Pool264	Stewart.TS5spitDNA.Pool264	Stewart.TS5stoolDNA.Pool264	Stewart.TS5swabDNA.Pool264	Stewart.TS8spitDNA.Project10	Stewart.TS8stoolDNA.Project10	Stewart.TS8swabDNA.Project10	Stewart.TS9spitDNA.Project12.Integrated	Stewart.TS9stoolDNA.Project12.Integrated	Stewart.TS9swabDNA.Project12.Integrated
2.1.1.130-RXN	2584.05	6684.360000000001	649.73	1649.41	11994.3	1111.63	2820.15	9743.29	140.1	2237.37	11329.82	580.61	4156.2	11385.44	552.45	2922.67	11684.39	1390.31	2522.59	8879.58	480.05	3002.31	17682.04	782.14	3181.45	14526.62	2306.96	4066.29	12411.169999999998	2329.5200000000004	518.1899999999999	5941.63	388.6	1968.67	10008.76	2571.93	3211.43	6903.44	694.8399999999999	1100.75	10386.72	1152.5500000000002	849.1299999999999	10332.71	141.55	4083.87	9556.39	884.1500000000001	3934.12	5280.43	2987.0	11917.71	9049.95	3811.39	3286.63	9687.78	1853.59	3870.7	8969.61	1328.36	1333.9499999999998	6758.54	745.4	2911.57	4876.129999999999	735.47	2809.0199999999995	7026.43	914.72	2214.96	2733.6400000000003	1407.04	1847.8	3663.26	217.7	2185.34	14003.52	80.28	1167.78	3390.0999999999995	1511.63	3273.94	7136.6	1084.1	4106.4	10677.72	839.69	5539.7	3504.4300000000003	3229.13
2.1.1.131-RXN	2727.8	5600.75	634.73	1726.51	14046.38	1181.17	2734.84	7150.1	160.1	2347.12	11781.31	667.1600000000001	4148.49	7423.13	540.2	3173.42	12150.73	2495.4	2431.84	9512.13	379.3	2858.31	12674.23	721.9399999999999	3427.2	13081.16	2005.21	4064.29	12065.14	2297.0200000000004	487.19	4338.110000000001	356.6	2009.42	9838.87	1314.1799999999998	3386.43	7396.6	882.8399999999999	1044.0	9197.51	873.5500000000001	694.13	10149.6	147.8	4129.87	11319.9	956.3	3966.87	4377.81	4737.5	11595.17	8206.5	2867.53	2809.63	8415.46	1429.34	3558.2000000000003	7999.87	1482.46	1736.6999999999998	8126.040000000001	695.9	2970.57	4091.55	736.97	2330.77	7169.06	667.47	1625.21	3023.28	1405.29	1779.4399999999998	3760.6	281.95	2160.34	14293.43	71.53	1122.78	3598.13	1830.38	1976.26	7531.57	959.85	4633.15	10668.21	1094.14	2300.95	4200.110000000001	1091.88
2.1.1.132-RXN	2210.97	7689.97	409.33	1573.19	16480.97	1032.78	1910.98	11034.29	128.5	2113.17	14371.26	462.21	3688.58	12969.72	429.0	3202.74	14353.29	3312.73	2525.16	10135.52	491.75	2332.74	19198.47	772.31	3298.98	15015.72	2169.5	3434.58	14511.16	1937.09	424.59	7374.52	318.0	2001.67	13738.73	2427.08	3178.58	9346.15	675.3399999999999	691.0	11499.73	661.0	765.5799999999999	10899.38	69.0	3238.0	11193.19	602.48	3639.59	6528.820000000001	2958.0	11247.74	11479.95	3465.52	2609.42	11408.12	1637.16	3486.38	10363.41	1400.61	1948.42	8543.58	665.0	3332.92	6343.33	685.67	2599.67	7836.83	822.9200000000001	1933.82	3289.34	1419.8200000000002	1865.84	4112.860000000001	205.5	1780.09	16098.42	63.08	1044.16	4162.129999999999	1425.83	3026.52	9299.0	907.75	3699.15	11969.69	803.52	5266.5	4463.66	3019.16
2.1.1.133-RXN	2737.05	7586.360000000001	649.73	1774.0100000000002	15858.93	1180.63	2899.95	11111.29	140.1	2312.37	14030.95	587.4100000000001	4271.2	12723.22	563.45	3321.67	14150.39	2582.51	2798.59	9930.25	514.05	3280.31	19790.24	876.94	3568.45	15102.22	2447.96	4066.29	13907.46	2331.5200000000004	518.1899999999999	7242.629999999999	388.6	2108.67	13488.16	2647.93	3260.43	9308.53	700.8399999999999	1110.75	11466.52	1159.5500000000002	862.1299999999999	10891.11	141.55	4083.87	11364.99	887.55	4067.12	6417.320000000001	2987.0	12913.419999999998	11393.35	3991.39	3420.63	11402.98	1932.59	3942.7	10291.01	1434.65	1720.95	8369.54	773.4	3242.57	5698.19	738.47	2906.0199999999995	7500.23	949.72	2270.96	3251.17	1495.04	1967.0	4098.860000000001	217.7	2195.34	15953.52	80.28	1177.78	4103.5	1534.63	3299.94	8289.94	1087.1	4208.4	11888.63	891.28	5571.7	4360.23	3248.13
2.1.1.137-RXN	557.0799999999999	10.0	613.83	550.5799999999999	5.0	766.58	653.3299999999999	105.5	2508.0	463.33	39.33	3393.0	176.0	109.67	140.75	305.84000000000003	29.0	530.91	388.17	72.67	397.67	1094.08	36.0	1472.34	623.6700000000001	43.0	504.83	29.17	67.0	83.5	2203.0	54.0	3132.67	344.17	102.0	682.5799999999999	80.92	0.0	68.17	508.92	0.0	613.42	368.08	23.0	303.25	5.0	28.0	54.67	484.75	66.0	815.0	4548.75	79.0	1142.33	737.59	89.0	5442.17	501.33	48.0	346.25	365.17	6.0	964.33	250.42	18.0	574.67	790.25	74.5	463.5	373.67	14.33	134.42000000000002	156.5	0.0	730.33	702.0799999999999	33.0	297.83	373.92	21.0	470.0	1514.17	22.34	407.08	569.75	111.34	162.5	3097.67	17.0	2019.17
2.1.1.151-RXN	2566.8	6684.360000000001	637.23	1615.91	11994.3	1081.88	2814.15	9743.29	140.1	2053.62	11329.82	472.86	4120.7	11385.44	528.7	2896.17	11684.39	1375.31	2492.59	8879.58	468.55	2971.81	17682.04	739.64	3173.95	14526.62	2268.96	4064.29	12411.169999999998	2295.0200000000004	518.1899999999999	5941.63	388.6	1960.17	10008.76	2539.18	3210.18	6903.44	694.8399999999999	1075.0	10386.72	1139.5500000000002	838.1299999999999	10332.71	141.55	4080.62	9556.39	855.1500000000001	3909.62	5280.43	2987.0	11662.21	9049.95	3128.1400000000003	3281.38	9687.78	1816.34	3818.2	8969.61	1304.36	1318.6999999999998	6758.54	715.9	2872.32	4876.129999999999	677.47	2729.02	7026.43	898.47	2212.71	2733.6400000000003	1399.79	1845.55	3663.26	214.45	2185.34	14003.52	80.28	1129.53	3390.0999999999995	1504.63	3254.94	7136.6	974.85	4085.65	10677.72	819.69	5527.2	3504.4300000000003	3227.13
2.1.1.17-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.1.1.21-RXN	0.0	0.0	0.0	7.0	170.0	35.0	15.0	0.0	0.0	0.0	183.0	0.0	0.0	122.0	0.0	0.0	68.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	121.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	99.0	0.0	0.0	19.0	0.0	0.0	14.0	0.0	0.0	0.0	3.0	8.0	0.0	0.0	3.0	0.0	6.0	8.0	29.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	78.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.1.1.34-RXN	1768.92	325.2	435.16	448.17	958.7	570.25	1014.17	545.75	65.67	1624.25	1203.6	4889.41	338.17	661.11	905.08	701.8399999999999	1159.97	241.67	749.5	183.3	540.33	1299.0099999999998	399.0	517.8299999999999	370.5	963.4	1000.0	2712.16	1434.79	3365.17	330.67	1176.58	1202.0	1107.0	338.4	765.0699999999999	1353.25	415.29	1398.67	1157.75	748.0	812.67	394.5	735.2	568.67	483.59	461.5	1512.66	391.0	1162.29	14.67	3581.9300000000003	739.0	1930.26	502.9200000000001	169.6	773.5799999999999	1692.66	1659.7	454.8	530.25	579.65	780.51	3580.42	533.61	1634.1699999999998	1511.67	333.95	1149.42	75.58	141.75	171.07999999999998	705.49	199.1	216.25	218.0	313.5	47.33	2854.08	300.1	1064.66	494.5799999999999	291.5	698.75	1216.7599999999998	662.0699999999999	327.45	594.9200000000001	97.5	288.33
2.1.1.5-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	12.0	0.0	66.0	0.0	5.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	19.0	46.0	21.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	17.0	6.0
2.1.1.63-RXN	11679.29	11766.71	13800.11	18494.47	18129.71	12145.44	15507.95	16767.039999999997	17226.97	15471.57	19463.6	17481.05	15040.4	19036.710000000003	4401.2	18188.050000000003	17585.63	15399.53	16952.74	16005.03	17805.43	15849.27	28344.6	16436.76	17674.32	16486.89	13045.89	17682.29	19703.13	14633.47	12068.79	14730.83	11464.07	13823.61	22119.96	12588.55	12945.6	12689.330000000002	7961.09	11474.670000000002	15036.62	13267.93	15892.75	18071.81	18341.32	14881.54	14442.98	7176.7	16781.16	9993.87	8173.37	49530.06999999999	14689.14	14983.3	16776.72	14592.54	32388.370000000003	16749.78	14950.25	14415.52	14060.59	16964.809999999998	13467.67	16702.91	8308.25	11990.63	13478.2	12090.89	12367.05	18347.64	9384.51	10892.18	9935.73	8337.54	5450.28	11454.2	17208.9	5691.32	13202.06	5052.62	8910.56	14137.79	14225.18	8231.34	15265.6	14226.93	5323.7	16525.6	12027.64	12026.21
2.1.1.64-RXN	317.42	186.6	115.0	2063.67	156.43	1270.42	1768.75	20.0	69.83	192.08	49.5	292.75	397.17	32.510000000000005	73.58	725.1700000000001	86.5	1816.67	1647.7399999999998	44.5	818.25	1130.17	164.5	421.75	523.0799999999999	54.2	105.67	394.0	650.7	805.5	391.0	581.1	39.25	117.41	485.6	302.42	564.5	256.79	947.83	1239.25	23.8	1041.58	3446.42	71.8	961.75	13.17	119.2	115.83	495.0	170.89	27.5	2509.9300000000003	77.6	1247.67	1038.0	94.8	1625.92	138.75	189.3	54.87	748.75	168.1	564.0	28.5	686.2	0.0	176.67	243.0	13.0	55.67	28.0	11.0	24.11	45.9	0.0	711.5	110.8	9.25	91.25	10.8	11.25	199.58	119.3	239.25	493.17	160.67	145.79000000000002	98.17	81.8	18.67
2.1.1.71-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.1.1.72-RXN	35287.100000000006	33322.380000000005	43023.47	54915.39000000001	73484.37	35818.28999999999	47298.0	45717.21	54106.490000000005	37334.89	63565.560000000005	44099.76	44772.41	52643.0	12299.45	52089.66	64884.54000000001	47826.76	51418.04	69196.69	52053.15	50883.740000000005	72020.23000000001	50744.53	50253.3	61663.26	38383.21	41596.49	68935.41	32111.99	36575.28999999999	44259.28	35393.53999999999	31821.460000000003	71501.63	40095.47	30861.43	40896.1	16282.76	29077.55	44204.33	35242.82000000001	41072.91	70568.67	51485.560000000005	29682.960000000003	52313.84	15618.13	49169.32	31917.77	23973.45	157803.49	48781.47	45458.33	48536.57	42622.97	102053.38	39978.4	43330.31999999999	39445.69	38005.34	93774.19	40446.71	42388.490000000005	32297.38	33750.22	39118.55	52308.62	36105.68	49578.71	59517.41	25907.18	24132.38	42938.52	15898.84	32266.54	59184.71000000001	17186.83	39483.94	19396.49	23653.61	39277.76	60187.98	22540.78	43394.75	54279.07	15328.81	39793.69	76703.45000000001	34824.97
2.1.1.74-RXN	4373.98	3199.2200000000003	5784.58	4186.71	6216.52	4996.08	3777.46	3137.6000000000004	16186.0	5040.59	8904.55	8476.46	5596.21	4879.87	2116.65	4988.4	9591.67	5335.08	3572.37	5704.200000000001	7446.1	3564.95	5709.49	7290.72	4166.57	7249.5	5944.870000000001	5749.4	8505.380000000001	4496.47	8726.59	3919.22	8263.42	3459.9700000000003	7661.75	3176.03	3776.28	3458.25	1831.94	3248.55	4532.5	3494.5	1924.63	6091.92	1457.45	7951.74	5829.67	3847.92	3959.35	2152.8100000000004	6657.5	11193.509999999998	3973.07	4523.6	4469.860000000001	3892.83	20380.74	6566.169999999999	2582.3900000000003	10538.37	3375.58	4126.5	6147.9	6647.76	3232.86	9185.57	5857.92	5716.25	9668.87	2146.08	1575.16	3108.01	3845.18	1789.0	5064.15	2079.84	5730.66	5226.28	2528.1	1852.42	4455.03	4396.860000000001	4644.33	4714.25	4536.719999999999	4963.1	2283.45	4898.6	2333.2200000000003	7191.719999999999
2.1.1.77-RXN	805.9200000000001	10.0	240.51	2869.25	0.43	1384.1799999999998	3524.16	118.0	92.0	920.67	47.0	404.58	1001.01	21.71	190.25	1384.17	15.0	2133.99	2174.58	14.0	557.25	2353.33	97.0	648.25	1337.91	29.0	327.83	1748.0	30.29	2036.5	548.67	139.0	133.75	313.92	76.0	624.91	2212.67	2.29	1190.5	1484.42	0.0	1192.42	4031.92	0.0	1011.75	30.01	28.0	250.67	1633.67	79.29	44.17	4845.09	86.0	1901.83	1674.25	21.0	1942.51	486.58	48.0	153.04000000000002	915.25	6.0	752.3299999999999	117.66	42.86	18.33	561.17	112.0	155.17000000000002	851.67	10.0	118.34	351.25	0.0	6.0	1590.67	33.0	21.25	686.67	21.0	255.09000000000003	845.5900000000001	2.0	501.41	1770.0099999999998	53.57	223.62	296.34000000000003	64.0	112.34
2.1.1.79-RXN	1070.63	2415.81	222.58	964.09	3189.8	611.99	1377.91	1681.6	145.0	1431.67	2087.11	516.16	1748.46	1119.79	234.75	1321.4	1540.24	248.08	826.3199999999999	2194.82	300.25	759.58	4918.8	245.17	1481.8200000000002	2438.45	796.71	3132.29	2696.36	2230.42	333.34	1687.0099999999998	222.0	1506.17	2308.7	364.33	2654.08	1121.0	596.84	563.75	1993.54	376.41	246.42	1791.4299999999998	41.0	6895.84	3136.27	1050.58	2202.5	2414.78	4731.0	4678.55	2293.23	1476.75	876.0799999999999	1896.39	599.66	3217.08	3633.2	1014.21	807.3299999999999	1706.94	259.5	2517.92	1989.82	646.42	1419.42	2023.7	231.92	932.16	531.1700000000001	914.41	1247.6999999999998	1120.0	255.75	1360.09	4421.0	38.58	771.5	1087.4299999999998	1438.83	1234.84	2297.46	602.25	2300.74	1925.15	589.62	1674.5	666.5	615.25
2.1.1.86-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	1642.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.5	0.0	0.0	0.0	0.0	0.0	85.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.1.1.90-RXN	0.0	0.0	0.0	0.0	170.0	3.0	0.0	0.0	0.0	0.0	183.0	0.0	0.0	122.0	0.0	0.0	68.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	127.0	0.0	0.0	187.5	0.0	0.0	60.0	0.0	0.0	99.0	0.0	0.0	19.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.5	0.0	0.0	55.0	0.0	0.0	175.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.1.3.1-RXN	115.0	125.0	89.5	227.5	14.0	136.0	176.5	121.0	0.0	1364.0	55.0	453.0	722.0	0.0	153.5	174.0	8.0	59.0	244.5	157.0	46.0	149.0	103.0	170.0	293.5	272.98999999999995	261.0	100.5	32.0	182.0	2.0	158.67000000000002	25.0	52.0	251.0	172.0	202.5	0.0	0.0	103.0	30.0	52.0	44.0	0.0	0.0	13.0	125.0	130.0	246.5	18.0	0.0	1696.0	31.0	3044.0	44.5	69.0	157.0	280.0	82.0	120.0	74.0	27.0	175.0	184.5	430.17	240.5	458.0	30.0	136.5	112.0	8.0	62.0	16.5	5.0	13.0	9.0	49.0	0.0	157.0	22.0	61.5	138.0	60.0	439.5	826.5	99.0	153.0	93.5	75.5	17.0
2.1.3.9-RXN	111.5	2051.0399999999995	72.0	531.0	2394.23	429.71	709.86	4041.55	4.0	97.5	2288.34	15.0	192.71	5506.91	96.0	901.0	2156.26	179.86	882.5	4124.42	47.0	458.5	7184.41	84.0	1454.5	1998.93	165.32999999999998	5.0	2983.6	30.0	13.0	2507.62	41.0	110.0	5567.07	756.0	189.5	2978.45	6.5	75.5	2815.28	51.33	23.5	3949.51	0.0	0.0	2197.29	27.03	574.5	1844.45	121.0	3958.47	3229.95	662.36	584.0	3011.42	324.5	335.0	2438.49	101.55	144.0	8860.2	133.0	109.0	1383.4800000000002	8.0	247.0	4130.88	146.0	497.0	6202.09	102.0	309.54	4329.01	0.0	924.0	2194.02	20.0	152.0	965.2	76.5	316.03	4082.97	64.0	1118.0	2075.77	151.43	364.4	8264.57	189.5
2.3.1.101-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	365.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.3.1.118-RXN	93.0	155.17	35.0	0.0	233.26	5.0	19.0	131.17000000000002	0.0	0.0	196.3	0.0	15.0	188.88	0.0	59.0	76.33	141.6	61.0	194.17	0.0	17.0	310.29999999999995	4.4	54.6	56.66	65.0	0.0	195.0	16.0	5.8	147.0	25.4	0.0	72.13	6.0	0.0	172.96	4.0	6.0	51.0	7.0	9.8	124.5	0.0	0.0	94.33	0.0	0.0	70.09	0.0	302.07	130.9	70.0	42.0	39.370000000000005	52.4	69.2	92.0	25.29	35.0	32.33	6.0	24.0	41.0	0.0	13.0	82.33	10.0	0.0	2.33	31.0	4.0	56.17	0.0	0.0	91.16	0.0	0.0	60.0	4.0	4.0	189.67	0.0	41.0	69.37	10.29	28.0	4.0	11.0
2.3.1.157-RXN	8642.12	4659.03	12656.61	14117.07	9726.34	9873.85	10315.36	4692.65	17053.13	9018.4	13079.17	16862.69	10070.81	6592.549999999999	3731.7	11382.45	12586.74	11474.17	11597.41	7745.73	16927.269999999997	10385.59	7104.15	15315.06	9329.07	9621.62	11170.09	14150.92	11498.68	12079.64	10027.12	6290.49	9771.74	7214.02	10293.92	6687.650000000001	8238.02	5563.1	6510.75	8488.01	6467.71	11512.93	12206.75	10130.06	17392.82	10137.03	9425.07	5699.51	6959.83	4427.79	7235.87	26140.06	6579.27	10302.56	9335.14	6273.719999999999	28781.96	9131.169999999998	6344.22	11423.38	9276.26	6064.9800000000005	11617.0	11301.83	5166.759999999999	11084.04	9483.53	6579.17	11457.96	3646.22	1952.38	3895.01	5261.99	2500.7	5327.78	5930.94	7864.26	5539.99	10755.89	2850.15	7293.98	7684.11	7467.620000000001	6780.0	8934.66	7115.56	4638.77	6959.77	3087.53	8349.369999999999
2.3.1.168-RXN	1.0	0.0	0.0	0.0	0.0	0.0	11.67	0.0	0.0	14.33	0.0	0.0	0.0	0.0	0.0	0.0	24.0	10.6	2.33	13.0	0.0	0.0	0.0	5.4	0.6	0.0	0.0	8.0	12.0	16.0	5.8	0.0	9.4	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	5.8	0.0	0.0	0.0	0.0	15.0	0.0	3.8	0.0	20.27	1.4	6.0	0.0	0.0	2.4	1.2	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	7.0	0.0	7.0	8.0	0.0	3.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.3.1.179-RXN	10716.3	9901.85	7422.5	12629.81	23135.15	9617.22	13451.65	13559.73	13975.37	11134.55	18747.78	11231.52	13370.47	15391.05	3869.35	14490.39	18847.22	13191.51	12345.36	17224.23	9349.18	11472.84	23051.31	8105.73	13994.65	20556.620000000003	9634.67	12707.21	21947.63	10831.990000000002	9421.06	12910.34	8168.25	8564.37	18487.16	11278.18	10114.93	12178.59	4959.889999999999	7583.3	13138.11	6625.75	11014.05	21972.94	3759.150000000001	11180.86	16716.49	5727.06	15017.75	9165.35	6822.17	43188.06	15684.19	11566.79	14330.72	13687.240000000002	21971.03	12655.64	12840.62	12741.76	9064.76	19025.72	9083.07	13058.92	9267.89	10889.01	10754.13	12395.64	11747.19	14006.7	10465.47	8351.960000000001	7854.54	8747.109999999999	4682.53	8420.24	19530.52	5131.66	8830.92	5653.360000000001	6624.92	10935.02	13999.41	6925.28	12884.74	17373.85	3402.66	13476.36	13284.489999999998	11453.5
2.3.1.180-RXN	13713.65	8979.65	18202.09	21546.43	20717.130000000005	15732.51	19927.03	14514.67	28379.2	15811.32	18934.85	23230.76	16783.21	15227.75	4851.94	20368.15	17758.22	20855.5	19029.81	15157.81	21734.11	19957.6	17962.5	20765.97	19196.67	18564.36	16229.09	17354.89	19982.03	15657.97	16044.93	11339.079999999998	13846.9	12692.8	18080.49	14153.45	11847.13	12573.61	9613.4	14971.0	13262.68	17085.97	20071.91	18652.07	20513.12	15326.53	14197.990000000002	7261.05	17713.059999999998	6788.84	10533.0	56859.61	14000.79	17247.989999999998	20431.16	12414.94	43501.04	17363.44	10868.79	20583.97	14244.01	17805.559999999998	17988.39	14753.760000000002	6719.93	17005.95	15165.47	11875.39	19628.14	18827.88	9872.25	11867.54	10737.32	8228.509999999998	8488.53	11641.49	16118.25	10200.94	16953.0	4708.49	10230.580000000002	16896.25	12725.22	11710.8	18272.67	17455.809999999998	6774.4400000000005	17756.91	12613.63	17309.85
2.3.1.184-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
